-2.918288E-01  -3.125E-03  -2.137E-01
-2.913424E-01  -6.233E-01  -4.736E-01
-2.908560E-01  -8.798E-01  -1.097E+00
-2.903696E-01  -6.210E-01  -1.722E+00
-2.898833E-01   3.144E-03  -1.981E+00
-2.893969E-01   6.275E-01  -1.723E+00
-2.889105E-01   8.858E-01  -1.099E+00
-2.884241E-01   6.252E-01  -4.739E-01
-2.879377E-01  -3.169E-03  -2.166E-01
-2.874514E-01  -6.318E-01  -4.800E-01
-2.869650E-01  -8.918E-01  -1.112E+00
-2.864786E-01  -6.294E-01  -1.745E+00
-2.859922E-01   3.195E-03  -2.008E+00
-2.855058E-01   6.361E-01  -1.746E+00
-2.850195E-01   8.979E-01  -1.114E+00
-2.845331E-01   6.337E-01  -4.804E-01
-2.840467E-01  -3.222E-03  -2.196E-01
-2.835603E-01  -6.405E-01  -4.866E-01
-2.830739E-01  -9.041E-01  -1.128E+00
-2.825875E-01  -6.381E-01  -1.769E+00
-2.821012E-01   3.251E-03  -2.036E+00
-2.816148E-01   6.449E-01  -1.771E+00
-2.811284E-01   9.103E-01  -1.129E+00
-2.806420E-01   6.425E-01  -4.871E-01
-2.801556E-01  -3.279E-03  -2.227E-01
-2.796693E-01  -6.494E-01  -4.934E-01
-2.791829E-01  -9.167E-01  -1.143E+00
-2.786965E-01  -6.470E-01  -1.794E+00
-2.782101E-01   3.309E-03  -2.064E+00
-2.777237E-01   6.539E-01  -1.795E+00
-2.772374E-01   9.231E-01  -1.145E+00
-2.767510E-01   6.515E-01  -4.939E-01
-2.762646E-01  -3.339E-03  -2.258E-01
-2.757782E-01  -6.586E-01  -5.004E-01
-2.752918E-01  -9.296E-01  -1.160E+00
-2.748054E-01  -6.561E-01  -1.819E+00
-2.743191E-01   3.369E-03  -2.093E+00
-2.738327E-01   6.633E-01  -1.821E+00
-2.733463E-01   9.363E-01  -1.161E+00
-2.728599E-01   6.608E-01  -5.009E-01
-2.723735E-01  -3.400E-03  -2.290E-01
-2.718872E-01  -6.680E-01  -5.076E-01
-2.714008E-01  -9.430E-01  -1.176E+00
-2.709144E-01  -6.656E-01  -1.845E+00
-2.704280E-01   3.431E-03  -2.123E+00
-2.699416E-01   6.728E-01  -1.847E+00
-2.694553E-01   9.498E-01  -1.178E+00
-2.689689E-01   6.704E-01  -5.082E-01
-2.684825E-01  -3.464E-03  -2.324E-01
-2.679961E-01  -6.777E-01  -5.149E-01
-2.675097E-01  -9.567E-01  -1.193E+00
-2.670233E-01  -6.753E-01  -1.872E+00
-2.665370E-01   3.496E-03  -2.154E+00
-2.660506E-01   6.827E-01  -1.874E+00
-2.655642E-01   9.637E-01  -1.195E+00
-2.650778E-01   6.802E-01  -5.156E-01
-2.645914E-01  -3.529E-03  -2.358E-01
-2.641051E-01  -6.877E-01  -5.225E-01
-2.636187E-01  -9.708E-01  -1.211E+00
-2.631323E-01  -6.852E-01  -1.900E+00
-2.626459E-01   3.563E-03  -2.186E+00
-2.621595E-01   6.928E-01  -1.902E+00
-2.616732E-01   9.780E-01  -1.213E+00
-2.611868E-01   6.903E-01  -5.233E-01
-2.607004E-01  -3.598E-03  -2.393E-01
-2.602140E-01  -6.980E-01  -5.304E-01
-2.597276E-01  -9.854E-01  -1.229E+00
-2.592412E-01  -6.955E-01  -1.928E+00
-2.587549E-01   3.633E-03  -2.219E+00
-2.582685E-01   7.033E-01  -1.931E+00
-2.577821E-01   9.928E-01  -1.231E+00
-2.572957E-01   7.008E-01  -5.312E-01
-2.568093E-01  -3.669E-03  -2.429E-01
-2.563230E-01  -7.086E-01  -5.384E-01
-2.558366E-01  -1.000E+00  -1.248E+00
-2.553502E-01  -7.061E-01  -1.958E+00
-2.548638E-01   3.705E-03  -2.253E+00
-2.543774E-01   7.140E-01  -1.960E+00
-2.538911E-01   1.008E+00  -1.250E+00
-2.534047E-01   7.115E-01  -5.394E-01
-2.529183E-01  -3.743E-03  -2.467E-01
-2.524319E-01  -7.196E-01  -5.467E-01
-2.519455E-01  -1.016E+00  -1.267E+00
-2.514591E-01  -7.170E-01  -1.988E+00
-2.509728E-01   3.781E-03  -2.288E+00
-2.504864E-01   7.252E-01  -1.991E+00
-2.500000E-01   1.024E+00  -1.269E+00
-2.495136E-01   7.226E-01  -5.478E-01
-2.490272E-01  -3.819E-03  -2.505E-01
-2.485409E-01  -7.308E-01  -5.553E-01
-2.480545E-01  -1.032E+00  -1.287E+00
-2.475681E-01  -7.283E-01  -2.019E+00
-2.470817E-01   3.859E-03  -2.324E+00
-2.465953E-01   7.366E-01  -2.022E+00
-2.461089E-01   1.040E+00  -1.290E+00
-2.456226E-01   7.340E-01  -5.564E-01
-2.451362E-01  -3.899E-03  -2.545E-01
-2.446498E-01  -7.425E-01  -5.642E-01
-2.441634E-01  -1.048E+00  -1.308E+00
-2.436770E-01  -7.399E-01  -2.052E+00
-2.431907E-01   3.940E-03  -2.361E+00
-2.427043E-01   7.484E-01  -2.054E+00
-2.422179E-01   1.057E+00  -1.310E+00
-2.417315E-01   7.458E-01  -5.654E-01
-2.412451E-01  -3.982E-03  -2.586E-01
-2.407588E-01  -7.545E-01  -5.733E-01
-2.402724E-01  -1.065E+00  -1.329E+00
-2.397860E-01  -7.519E-01  -2.085E+00
-2.392996E-01   4.025E-03  -2.400E+00
-2.388132E-01   7.607E-01  -2.088E+00
-2.383268E-01   1.074E+00  -1.332E+00
-2.378405E-01   7.580E-01  -5.746E-01
-2.373541E-01  -4.069E-03  -2.629E-01
-2.368677E-01  -7.669E-01  -5.828E-01
-2.363813E-01  -1.083E+00  -1.351E+00
-2.358949E-01  -7.643E-01  -2.120E+00
-2.354086E-01   4.114E-03  -2.439E+00
-2.349222E-01   7.733E-01  -2.122E+00
-2.344358E-01   1.092E+00  -1.354E+00
-2.339494E-01   7.706E-01  -5.842E-01
-2.334630E-01  -4.160E-03  -2.672E-01
-2.329767E-01  -7.798E-01  -5.925E-01
-2.324903E-01  -1.101E+00  -1.373E+00
-2.320039E-01  -7.771E-01  -2.155E+00
-2.315175E-01   4.208E-03  -2.480E+00
-2.310311E-01   7.863E-01  -2.158E+00
-2.305447E-01   1.110E+00  -1.377E+00
-2.300584E-01   7.837E-01  -5.941E-01
-2.295720E-01  -4.258E-03  -2.718E-01
-2.290856E-01  -7.930E-01  -6.026E-01
-2.285992E-01  -1.120E+00  -1.397E+00
-2.281128E-01  -7.904E-01  -2.192E+00
-2.276265E-01   4.313E-03  -2.523E+00
-2.271401E-01   7.999E-01  -2.195E+00
-2.266537E-01   1.129E+00  -1.400E+00
-2.261673E-01   7.972E-01  -6.043E-01
-2.256809E-01  -4.380E-03  -2.765E-01
-2.251946E-01  -8.069E-01  -6.132E-01
-2.247082E-01  -1.139E+00  -1.421E+00
-2.242218E-01  -8.041E-01  -2.231E+00
-2.237354E-01   4.532E-03  -2.568E+00
-2.232490E-01   8.143E-01  -2.234E+00
-2.227626E-01   1.150E+00  -1.425E+00
-2.222763E-01   8.124E-01  -6.153E-01
-2.217899E-01  -2.979E-03  -2.813E-01
-2.213035E-01  -8.196E-01  -6.232E-01
-2.208171E-01  -1.158E+00  -1.445E+00
-2.203307E-01  -8.176E-01  -2.268E+00
-2.198444E-01   4.611E-03  -2.611E+00
-2.193580E-01   8.280E-01  -2.272E+00
-2.188716E-01   1.169E+00  -1.449E+00
-2.183852E-01   8.253E-01  -6.255E-01
-2.178988E-01  -4.577E-03  -2.862E-01
-2.174125E-01  -8.355E-01  -6.348E-01
-2.169261E-01  -1.180E+00  -1.472E+00
-2.164397E-01  -8.328E-01  -2.310E+00
-2.159533E-01   4.618E-03  -2.659E+00
-2.154669E-01   8.431E-01  -2.314E+00
-2.149805E-01   1.190E+00  -1.476E+00
-2.144942E-01   8.403E-01  -6.369E-01
-2.140078E-01  -4.670E-03  -2.915E-01
-2.135214E-01  -8.508E-01  -6.465E-01
-2.130350E-01  -1.201E+00  -1.499E+00
-2.125486E-01  -8.480E-01  -2.352E+00
-2.120623E-01   4.725E-03  -2.708E+00
-2.115759E-01   8.586E-01  -2.356E+00
-2.110895E-01   1.212E+00  -1.503E+00
-2.106031E-01   8.559E-01  -6.487E-01
-2.101167E-01  -4.783E-03  -2.969E-01
-2.096304E-01  -8.666E-01  -6.585E-01
-2.091440E-01  -1.224E+00  -1.527E+00
-2.086576E-01  -8.638E-01  -2.396E+00
-2.081712E-01   4.842E-03  -2.758E+00
-2.076848E-01   8.748E-01  -2.400E+00
-2.071984E-01   1.235E+00  -1.531E+00
-2.067121E-01   8.720E-01  -6.609E-01
-2.062257E-01  -4.904E-03  -3.025E-01
-2.057393E-01  -8.831E-01  -6.710E-01
-2.052529E-01  -1.247E+00  -1.556E+00
-2.047665E-01  -8.803E-01  -2.442E+00
-2.042802E-01   4.967E-03  -2.811E+00
-2.037938E-01   8.915E-01  -2.446E+00
-2.033074E-01   1.259E+00  -1.561E+00
-2.028210E-01   8.887E-01  -6.736E-01
-2.023346E-01  -5.031E-03  -3.083E-01
-2.018482E-01  -9.001E-01  -6.840E-01
-2.013619E-01  -1.271E+00  -1.586E+00
-2.008755E-01  -8.973E-01  -2.489E+00
-2.003891E-01   5.097E-03  -2.866E+00
-1.999027E-01   9.089E-01  -2.494E+00
-1.994163E-01   1.283E+00  -1.591E+00
-1.989300E-01   9.061E-01  -6.868E-01
-1.984436E-01  -5.165E-03  -3.144E-01
-1.979572E-01  -9.178E-01  -6.975E-01
-1.974708E-01  -1.296E+00  -1.617E+00
-1.969844E-01  -9.150E-01  -2.538E+00
-1.964981E-01   5.234E-03  -2.922E+00
-1.960117E-01   9.270E-01  -2.543E+00
-1.955253E-01   1.309E+00  -1.623E+00
-1.950389E-01   9.241E-01  -7.004E-01
-1.945525E-01  -5.306E-03  -3.207E-01
-1.940661E-01  -9.363E-01  -7.115E-01
-1.935798E-01  -1.322E+00  -1.650E+00
-1.930934E-01  -9.334E-01  -2.589E+00
-1.926070E-01   5.379E-03  -2.981E+00
-1.921206E-01   9.458E-01  -2.595E+00
-1.916342E-01   1.335E+00  -1.656E+00
-1.911479E-01   9.429E-01  -7.147E-01
-1.906615E-01  -5.454E-03  -3.272E-01
-1.901751E-01  -9.555E-01  -7.261E-01
-1.896887E-01  -1.349E+00  -1.684E+00
-1.892023E-01  -9.526E-01  -2.643E+00
-1.887160E-01   5.531E-03  -3.043E+00
-1.882296E-01   9.653E-01  -2.649E+00
-1.877432E-01   1.363E+00  -1.690E+00
-1.872568E-01   9.625E-01  -7.295E-01
-1.867704E-01  -5.610E-03  -3.340E-01
-1.862840E-01  -9.754E-01  -7.413E-01
-1.857977E-01  -1.377E+00  -1.719E+00
-1.853113E-01  -9.726E-01  -2.698E+00
-1.848249E-01   5.691E-03  -3.107E+00
-1.843385E-01   9.858E-01  -2.704E+00
-1.838521E-01   1.392E+00  -1.726E+00
-1.833658E-01   9.829E-01  -7.450E-01
-1.828794E-01  -5.774E-03  -3.411E-01
-1.823930E-01  -9.963E-01  -7.571E-01
-1.819066E-01  -1.407E+00  -1.756E+00
-1.814202E-01  -9.934E-01  -2.756E+00
-1.809339E-01   5.860E-03  -3.174E+00
-1.804475E-01   1.007E+00  -2.763E+00
-1.799611E-01   1.422E+00  -1.763E+00
-1.794747E-01   1.004E+00  -7.611E-01
-1.789883E-01  -5.948E-03  -3.486E-01
-1.785019E-01  -1.018E+00  -7.737E-01
-1.780156E-01  -1.438E+00  -1.794E+00
-1.775292E-01  -1.015E+00  -2.817E+00
-1.770428E-01   6.039E-03  -3.244E+00
-1.765564E-01   1.029E+00  -2.824E+00
-1.760700E-01   1.454E+00  -1.802E+00
-1.755837E-01   1.026E+00  -7.779E-01
-1.750973E-01  -6.132E-03  -3.563E-01
-1.746109E-01  -1.041E+00  -7.910E-01
-1.741245E-01  -1.470E+00  -1.834E+00
-1.736381E-01  -1.038E+00  -2.880E+00
-1.731518E-01   6.228E-03  -3.316E+00
-1.726654E-01   1.053E+00  -2.887E+00
-1.721790E-01   1.486E+00  -1.843E+00
-1.716926E-01   1.050E+00  -7.955E-01
-1.712062E-01  -6.327E-03  -3.644E-01
-1.707198E-01  -1.065E+00  -8.090E-01
-1.702335E-01  -1.503E+00  -1.876E+00
-1.697471E-01  -1.062E+00  -2.946E+00
-1.692607E-01   6.429E-03  -3.393E+00
-1.687743E-01   1.077E+00  -2.954E+00
-1.682879E-01   1.521E+00  -1.885E+00
-1.678016E-01   1.074E+00  -8.139E-01
-1.673152E-01  -6.534E-03  -3.729E-01
-1.668288E-01  -1.089E+00  -8.280E-01
-1.663424E-01  -1.539E+00  -1.920E+00
-1.658560E-01  -1.086E+00  -3.015E+00
-1.653696E-01   6.642E-03  -3.473E+00
-1.648833E-01   1.102E+00  -3.024E+00
-1.643969E-01   1.557E+00  -1.930E+00
-1.639105E-01   1.099E+00  -8.332E-01
-1.634241E-01  -6.754E-03  -3.818E-01
-1.629377E-01  -1.116E+00  -8.478E-01
-1.624514E-01  -1.575E+00  -1.966E+00
-1.619650E-01  -1.113E+00  -3.088E+00
-1.614786E-01   6.870E-03  -3.556E+00
-1.609922E-01   1.129E+00  -3.097E+00
-1.605058E-01   1.595E+00  -1.976E+00
-1.600195E-01   1.126E+00  -8.535E-01
-1.595331E-01  -6.991E-03  -3.911E-01
-1.590467E-01  -1.143E+00  -8.686E-01
-1.585603E-01  -1.614E+00  -2.015E+00
-1.580739E-01  -1.140E+00  -3.164E+00
-1.575875E-01   7.116E-03  -3.644E+00
-1.571012E-01   1.157E+00  -3.173E+00
-1.566148E-01   1.634E+00  -2.026E+00
-1.561284E-01   1.154E+00  -8.747E-01
-1.556420E-01  -7.248E-03  -4.009E-01
-1.551556E-01  -1.172E+00  -8.905E-01
-1.546693E-01  -1.655E+00  -2.066E+00
-1.541829E-01  -1.169E+00  -3.244E+00
-1.536965E-01   7.392E-03  -3.737E+00
-1.532101E-01   1.187E+00  -3.254E+00
-1.527237E-01   1.676E+00  -2.077E+00
-1.522374E-01   1.184E+00  -8.972E-01
-1.517510E-01  -7.566E-03  -4.113E-01
-1.512646E-01  -1.202E+00  -9.137E-01
-1.507782E-01  -1.698E+00  -2.120E+00
-1.502918E-01  -1.199E+00  -3.329E+00
-1.498054E-01   7.932E-03  -3.835E+00
-1.493191E-01   1.219E+00  -3.341E+00
-1.488327E-01   1.722E+00  -2.133E+00
-1.483463E-01   1.217E+00  -9.215E-01
-1.478599E-01  -4.468E-03  -4.219E-01
