 0.000E+00   1.000E+00   0.000E+00
 1.353E+01   1.000E+00   2.121E-04
 2.705E+01   1.000E+00   4.230E-04
 4.058E+01   9.999E-01   6.316E-04
 5.411E+01   9.998E-01   8.368E-04
 6.763E+01   9.997E-01   1.037E-03
 8.116E+01   9.996E-01   1.232E-03
 9.468E+01   9.995E-01   1.419E-03
 1.082E+02   9.993E-01   1.598E-03
 1.217E+02   9.991E-01   1.767E-03
 1.353E+02   9.989E-01   1.925E-03
 1.488E+02   9.987E-01   2.070E-03
 1.623E+02   9.984E-01   2.202E-03
 1.758E+02   9.982E-01   2.317E-03
 1.894E+02   9.979E-01   2.416E-03
 2.029E+02   9.976E-01   2.495E-03
 2.164E+02   9.972E-01   2.553E-03
 2.299E+02   9.969E-01   2.589E-03
 2.435E+02   9.965E-01   2.599E-03
 2.570E+02   9.961E-01   2.581E-03
