 0.000E+00   1.000E-01   2.000E-02
 1.353E+01   1.000E-01   2.071E-02
 2.705E+01   1.000E-01   7.345E-03
 4.058E+01   1.000E-01  -1.102E-02
 5.411E+01   1.000E-01  -2.189E-02
 6.763E+01   1.000E-01  -1.788E-02
 8.116E+01   1.000E-01  -1.714E-03
 9.468E+01   1.000E-01   1.562E-02
 1.082E+02   1.000E-01   2.233E-02
 1.217E+02   1.000E-01   1.386E-02
 1.353E+02   1.000E-01  -4.030E-03
 1.488E+02   1.000E-01  -1.918E-02
 1.623E+02   1.000E-01  -2.129E-02
 1.758E+02   1.000E-01  -8.928E-03
 1.894E+02   1.000E-01   9.507E-03
 2.029E+02   1.000E-01   2.148E-02
 2.164E+02   1.000E-01   1.885E-02
 2.299E+02   1.000E-01   3.403E-03
 2.435E+02   1.000E-01  -1.436E-02
 2.570E+02   1.000E-01  -2.235E-02
